episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
146,211.0,42.579,-65.19999999999995,-0.31047619047619046,-100.0,0.8
147,500.0,100.387,67.5999999999999,0.13547094188376752,-0.6000000000000001,0.8
148,28.0,5.993,-114.19999999999997,-4.2296296296296285,-100.0,0.2
149,207.0,41.774,-75.20000000000003,-0.3650485436893204,-100.0,0.8
150,189.0,38.148,-79.6,-0.42340425531914894,-100.0,0.8
151,197.0,39.749,-76.80000000000001,-0.3918367346938776,-100.0,0.8
152,200.0,40.317,-91.0,-0.457286432160804,-100.0,0.8
153,500.0,100.411,111.39999999999984,0.223246492985972,-0.6000000000000001,0.8
154,183.0,37.034,-71.4,-0.39230769230769214,-100.0,0.8
155,500.0,100.392,70.19999999999992,0.14068136272545087,-0.6000000000000001,0.8
156,25.0,5.417,-107.2,-4.466666666666666,-100.0,0.0
157,29.0,6.13,-115.6,-4.128571428571428,-100.0,0.0
158,24.0,5.146,-106.6,-4.634782608695652,-100.0,0.0
159,500.0,100.354,44.399999999999984,0.08897795591182364,-0.6000000000000001,0.8
160,26.0,5.627,-105.4,-4.216,-100.0,0.2
161,24.0,5.135,-104.2,-4.530434782608696,-100.0,0.0
162,22.0,4.718,-103.0,-4.904761904761905,-100.0,0.0
163,34.0,7.16,-111.0,-3.363636363636364,-100.0,0.2
164,500.0,100.348,66.19999999999992,0.13266533066132266,-0.6000000000000001,0.8
165,204.0,41.224,-83.40000000000003,-0.4108374384236453,-100.0,0.8
166,500.0,100.494,64.19999999999989,0.1286573146292585,-0.6000000000000001,0.8
167,410.0,82.41299999999998,-77.40000000000015,-0.18924205378973105,-100.0,0.8
168,204.0,41.2,-76.60000000000007,-0.3773399014778325,-100.0,0.8
169,500.0,100.369,68.39999999999999,0.13707414829659317,-0.6000000000000001,0.8
170,284.0,57.217,-86.40000000000006,-0.30530035335689054,-100.0,0.8
171,26.0,5.515,-110.8,-4.432,-100.0,0.0
